#Instrument=	LabRAM HR Evol
#Objective=	x100_VIS
#Camera=	Standard
#Camera ID=	UI146xLE-C_4102841769
#ND Filter=	3.2%
#Laser=	Off
#Project=	InxSey
#Sample=	
#Site=	21-09-22
#Title=	M2
#Remark=	
#Date=	21.09.2022 17:04
#Acquired=	21.09.2022 17:04:30
	34.8532	34.8063	34.7595	34.7126	34.6657	34.6188	34.5719	34.5251	34.4782	34.4313	34.3844	34.3376	34.2907	34.2438	34.1969	34.1501	34.1032	34.0563	34.0094	33.9625	33.9157	33.8688	33.8219	33.775	33.7282	33.6813	33.6344	33.5875	33.5406	33.4938	33.4469	33.4	33.3531	33.3063	33.2594	33.2125	33.1656	33.1188	33.0719	33.025	32.9781	32.9312	32.8844	32.8375	32.7906	32.7437	32.6969	32.65	32.6031	32.5562	32.5093	32.4625	32.4156	32.3687	32.3218	32.275	32.2281	32.1812	32.1343	32.0875	32.0406	31.9937	31.9468	31.8999	31.8531	31.8062	31.7593	31.7124	31.6656	31.6187	31.5718	31.5249	31.478	31.4312	31.3843	31.3374	31.2905	31.2437	31.1968	31.1499	31.103	31.0562	31.0093	30.9624	30.9155	30.8686	30.8218	30.7749	30.728	30.6811	30.6343	30.5874	30.5405	30.4936	30.4468	30.3999	30.353	30.3061	30.2592	30.2124	30.1655	30.1186	30.0717	30.0249	29.978	29.9311	29.8842	29.8373	29.7905	29.7436	29.6967	29.6498	29.603	29.5561	29.5092	29.4623	29.4155	29.3686	29.3217	29.2748	29.2279	29.1811	29.1342	29.0873	29.0404	28.9936	28.9467	28.8998	28.8529	28.806	28.7592	28.7123	28.6654	28.6185	28.5717	28.5248	28.4779	28.431	28.3842	28.3373	28.2904	28.2435	28.1966	28.1498	28.1029	28.056	28.0091	27.9623	27.9154	27.8685	27.8216	27.7747	27.7279	27.681	27.6341	27.5872	27.5404	27.4935	27.4466	27.3997	27.3529	27.306	27.2591	27.2122	27.1653	27.1185	27.0716	27.0247	26.9778	26.931	26.8841	26.8372	26.7903	26.7435	26.6966	26.6497	26.6028	26.5559	26.5091	26.4622	26.4153	26.3684	26.3216	26.2747	26.2278	26.1809	26.134	26.0872	26.0403	25.9934	25.9465	25.8997	25.8528	25.8059	25.759	25.7122	25.6653	25.6184	25.5715	25.5246	25.4778	25.4309	25.384	25.3371	25.2903	25.2434	25.1965	25.1496	25.1027	25.0559	25.009	24.9621	24.9152	24.8684	24.8215	24.7746	24.7277	24.6809	24.634	24.5871	24.5402	24.4933	24.4465	24.3996	24.3527	24.3058	24.259	24.2121	24.1652	24.1183	24.0714	24.0246	23.9777	23.9308	23.8839	23.8371	23.7902	23.7433	23.6964	23.6496	23.6027	23.5558	23.5089	23.462	23.4152	23.3683	23.3214	23.2745	23.2277	23.1808	23.1339	23.087	23.0401	22.9933	22.9464	22.8995	22.8526	22.8058	22.7589	22.712	22.6651	22.6183	22.5714	22.5245	22.4776	22.4307	22.3839	22.337	22.2901	22.2432	22.1964	22.1495	22.1026	22.0557	22.0089	21.962	21.9151	21.8682	21.8213	21.7745	21.7276	21.6807	21.6338	21.587	21.5401	21.4932	21.4463	21.3994	21.3526	21.3057	21.2588	21.2119	21.1651	21.1182	21.0713	21.0244	20.9776	20.9307	20.8838	20.8369	20.79	20.7432	20.6963	20.6494	20.6025	20.5557	20.5088	20.4619	20.415	20.3681	20.3213	20.2744	20.2275	20.1806	20.1338	20.0869	20.04	19.9931	19.9463	19.8994	19.8525	19.8056	19.7587	19.7119	19.665	19.6181	19.5712	19.5244	19.4775	19.4306	19.3837	19.3369	19.29	19.2431	19.1962	19.1493	19.1025	19.0556	19.0087	18.9618	18.915	18.8681	18.8212	18.7743	18.7274	18.6806	18.6337	18.5868	18.5399	18.4931	18.4462	18.3993	18.3524	18.3056	18.2587	18.2118	18.1649	18.118	18.0712	18.0243	17.9774	17.9305	17.8837	17.8368	17.7899	17.743	17.6961	17.6493	17.6024	17.5555	17.5086	17.4618	17.4149	17.368	17.3211	17.2743	17.2274	17.1805	17.1336	17.0867	17.0399	16.993	16.9461	16.8992	16.8524	16.8055	16.7586	16.7117	16.6649	16.618	16.5711	16.5242	16.4773	16.4305	16.3836	16.3367	16.2898	16.243	16.1961	16.1492	16.1023	16.0554	16.0086	15.9617	15.9148	15.8679	15.8211	15.7742	15.7273	15.6804	15.6336	15.5867	15.5398	15.4929	15.446	15.3992	15.3523	15.3054	15.2585	15.2117	15.1648	15.1179	15.071	15.0241	14.9773	14.9304	14.8835	14.8366	14.7898	14.7429	14.696	14.6491	14.6023	14.5554	14.5085	14.4616	14.4147	14.3679	14.321	14.2741	14.2272	14.1804	14.1335	14.0866	14.0397	13.9928	13.946	13.8991	13.8522	13.8053	13.7585	13.7116	13.6647	13.6178	13.571	13.5241	13.4772	13.4303	13.3834	13.3366	13.2897	13.2428	13.1959	13.1491	13.1022	13.0553	13.0084	12.9615	12.9147	12.8678	12.8209	12.774	12.7272	12.6803	12.6334	12.5865	12.5397	12.4928	12.4459	12.399	12.3521	12.3053	12.2584	12.2115	12.1646	12.1178	12.0709	12.024	11.9771	11.9303	11.8834	11.8365	11.7896	11.7427	11.6959	11.649	11.6021	11.5552	11.5084	11.4615	11.4146	11.3677	11.3208	11.274	11.2271	11.1802	11.1333	11.0865	11.0396	10.9927	10.9458	10.899	10.8521	10.8052	10.7583	10.7114	10.6646	10.6177	10.5708	10.5239	10.4771	10.4302	10.3833	10.3364	10.2895	10.2427	10.1958	10.1489	10.102	10.0552	10.0083	9.96141	9.91453	9.86765	9.82078	9.7739	9.72702	9.68014	9.63327	9.58639	9.53951	9.49264	9.44576	9.39888	9.352	9.30513	9.25825	9.21137	9.1645	9.11762	9.07074	9.02386	8.97699	8.93011	8.88323	8.83635	8.78948	8.7426	8.69572	8.64885	8.60197	8.55509	8.50821	8.46134	8.41446	8.36758	8.32071	8.27383	8.22695	8.18007	8.1332	8.08632	8.03944	7.99256	7.94569	7.89881	7.85193	7.80506	7.75818	7.7113	7.66442	7.61755	7.57067	7.52379	7.47692	7.43004	7.38316	7.33628	7.28941	7.24253	7.19565	7.14878	7.1019	7.05502	7.00814	6.96127	6.91439	6.86751	6.82063	6.77376	6.72688	6.68	6.63313	6.58625	6.53937	6.49249	6.44562	6.39874	6.35186	6.30499	6.25811	6.21123	6.16435	6.11748	6.0706	6.02372	5.97684	5.92997	5.88309	5.83621	5.78934	5.74246	5.69558	5.6487	5.60183	5.55495	5.50807	5.4612	5.41432	5.36744	5.32056	5.27369	5.22681	5.17993	5.13305	5.08618	5.0393	4.99242	4.94555	4.89867	4.85179	4.80491	4.75804	4.71116	4.66428	4.61741	4.57053	4.52365	4.47677	4.4299	4.38302	4.33614	4.28927	4.24239	4.19551	4.14863	4.10176	4.05488	4.008	3.96112	3.91425	3.86737	3.82049	3.77362	3.72674	3.67986	3.63298	3.58611	3.53923	3.49235	3.44548	3.3986	3.35172	3.30484	3.25797	3.21109	3.16421	3.11733	3.07046	3.02358	2.9767	2.92983	2.88295	2.83607	2.78919	2.74232	2.69544	2.64856	2.60169	2.55481	2.50793	2.46105	2.41418	2.3673	2.32042	2.27354	2.22667	2.17979	2.13291	2.08604	2.03916	1.99228	1.9454	1.89853	1.85165	1.80477	1.7579	1.71102	1.66414	1.61726	1.57039	1.52351	1.47663	1.42975	1.38288	1.336	1.28912	1.24225	1.19537	1.14849	1.10161	1.05474	1.00786	0.960983	0.914106	0.867228	0.820351	0.773474	0.726597	0.67972	0.632842	0.585965	0.539088	0.492211	0.445334	0.398456	0.351579	0.304702	0.257825	0.210947	0.16407	0.117193	0.0703158	0.0234386	-0.0234386	-0.0703158	-0.117193	-0.16407	-0.210947	-0.257825	-0.304702	-0.351579	-0.398456	-0.445334	-0.492211	-0.539088	-0.585965	-0.632842	-0.67972	-0.726597	-0.773474	-0.820351	-0.867228	-0.914106	-0.960983	-1.00786	-1.05474	-1.10161	-1.14849	-1.19537	-1.24225	-1.28912	-1.336	-1.38288	-1.42975	-1.47663	-1.52351	-1.57039	-1.61726	-1.66414	-1.71102	-1.7579	-1.80477	-1.85165	-1.89853	-1.9454	-1.99228	-2.03916	-2.08604	-2.13291	-2.17979	-2.22667	-2.27354	-2.32042	-2.3673	-2.41418	-2.46105	-2.50793	-2.55481	-2.60169	-2.64856	-2.69544	-2.74232	-2.78919	-2.83607	-2.88295	-2.92983	-2.9767	-3.02358	-3.07046	-3.11733	-3.16421	-3.21109	-3.25797	-3.30484	-3.35172	-3.3986	-3.44548	-3.49235	-3.53923	-3.58611	-3.63298	-3.67986	-3.72674	-3.77362	-3.82049	-3.86737	-3.91425	-3.96112	-4.008	-4.05488	-4.10176	-4.14863	-4.19551	-4.24239	-4.28927	-4.33614	-4.38302	-4.4299	-4.47677	-4.52365	-4.57053	-4.61741	-4.66428	-4.71116	-4.75804	-4.80491	-4.85179	-4.89867	-4.94555	-4.99242	-5.0393	-5.08618	-5.13305	-5.17993	-5.22681	-5.27369	-5.32056	-5.36744	-5.41432	-5.4612	-5.50807	-5.55495	-5.60183	-5.6487	-5.69558	-5.74246	-5.78934	-5.83621	-5.88309	-5.92997	-5.97684	-6.02372	-6.0706	-6.11748	-6.16435	-6.21123	-6.25811	-6.30499	-6.35186	-6.39874	-6.44562	-6.49249	-6.53937	-6.58625	-6.63313	-6.68	-6.72688	-6.77376	-6.82063	-6.86751	-6.91439	-6.96127	-7.00814	-7.05502	-7.1019	-7.14878	-7.19565	-7.24253	-7.28941	-7.33628	-7.38316	-7.43004	-7.47692	-7.52379	-7.57067	-7.61755	-7.66442	-7.7113	-7.75818	-7.80506	-7.85193	-7.89881	-7.94569	-7.99256	-8.03944	-8.08632	-8.1332	-8.18007	-8.22695	-8.27383	-8.32071	-8.36758	-8.41446	-8.46134	-8.50821	-8.55509	-8.60197	-8.64885	-8.69572	-8.7426	-8.78948	-8.83635	-8.88323	-8.93011	-8.97699	-9.02386	-9.07074	-9.11762	-9.1645	-9.21137	-9.25825	-9.30513	-9.352	-9.39888	-9.44576	-9.49264	-9.53951	-9.58639	-9.63327	-9.68014	-9.72702	-9.7739	-9.82078	-9.86765	-9.91453	-9.96141	-10.0083	-10.0552	-10.102	-10.1489	-10.1958	-10.2427	-10.2895	-10.3364	-10.3833	-10.4302	-10.4771	-10.5239	-10.5708	-10.6177	-10.6646	-10.7114	-10.7583	-10.8052	-10.8521	-10.899	-10.9458	-10.9927	-11.0396	-11.0865	-11.1333	-11.1802	-11.2271	-11.274	-11.3208	-11.3677	-11.4146	-11.4615	-11.5084	-11.5552	-11.6021	-11.649	-11.6959	-11.7427	-11.7896	-11.8365	-11.8834	-11.9303	-11.9771	-12.024	-12.0709	-12.1178	-12.1646	-12.2115	-12.2584	-12.3053	-12.3521	-12.399	-12.4459	-12.4928	-12.5397	-12.5865	-12.6334	-12.6803	-12.7272	-12.774	-12.8209	-12.8678	-12.9147	-12.9615	-13.0084	-13.0553	-13.1022	-13.1491	-13.1959	-13.2428	-13.2897	-13.3366	-13.3834	-13.4303	-13.4772	-13.5241	-13.571	-13.6178	-13.6647	-13.7116	-13.7585	-13.8053	-13.8522	-13.8991	-13.946	-13.9928	-14.0397	-14.0866	-14.1335	-14.1804	-14.2272	-14.2741	-14.321	-14.3679	-14.4147	-14.4616	-14.5085	-14.5554	-14.6023	-14.6491	-14.696	-14.7429	-14.7898	-14.8366	-14.8835	-14.9304	-14.9773	-15.0241	-15.071	-15.1179	-15.1648	-15.2117	-15.2585	-15.3054	-15.3523	-15.3992	-15.446	-15.4929	-15.5398	-15.5867	-15.6336	-15.6804	-15.7273	-15.7742	-15.8211	-15.8679	-15.9148	-15.9617	-16.0086	-16.0554	-16.1023	-16.1492	-16.1961	-16.243	-16.2898	-16.3367	-16.3836	-16.4305	-16.4773	-16.5242	-16.5711	-16.618	-16.6649	-16.7117	-16.7586	-16.8055	-16.8524	-16.8992	-16.9461	-16.993	-17.0399	-17.0867	-17.1336	-17.1805	-17.2274	-17.2743	-17.3211	-17.368	-17.4149	-17.4618	-17.5086	-17.5555	-17.6024	-17.6493	-17.6961	-17.743	-17.7899	-17.8368	-17.8837	-17.9305	-17.9774	-18.0243	-18.0712	-18.118	-18.1649	-18.2118	-18.2587	-18.3056	-18.3524	-18.3993	-18.4462	-18.4931	-18.5399	-18.5868	-18.6337	-18.6806	-18.7274	-18.7743	-18.8212	-18.8681	-18.915	-18.9618	-19.0087	-19.0556	-19.1025	-19.1493	-19.1962	-19.2431	-19.29	-19.3369	-19.3837	-19.4306	-19.4775	-19.5244	-19.5712	-19.6181	-19.665	-19.7119	-19.7587	-19.8056	-19.8525	-19.8994	-19.9463	-19.9931	-20.04	-20.0869	-20.1338	-20.1806	-20.2275	-20.2744	-20.3213	-20.3681	-20.415	-20.4619	-20.5088	-20.5557	-20.6025	-20.6494	-20.6963	-20.7432	-20.79	-20.8369	-20.8838	-20.9307	-20.9776	-21.0244	-21.0713	-21.1182	-21.1651	-21.2119	-21.2588	-21.3057	-21.3526	-21.3994	-21.4463	-21.4932	-21.5401	-21.587	-21.6338	-21.6807	-21.7276	-21.7745	-21.8213	-21.8682	-21.9151	-21.962	-22.0089	-22.0557	-22.1026	-22.1495	-22.1964	-22.2432	-22.2901	-22.337	-22.3839	-22.4307	-22.4776	-22.5245	-22.5714	-22.6183	-22.6651	-22.712	-22.7589	-22.8058	-22.8526	-22.8995	-22.9464	-22.9933	-23.0401	-23.087	-23.1339	-23.1808	-23.2277	-23.2745	-23.3214	-23.3683	-23.4152	-23.462	-23.5089	-23.5558	-23.6027	-23.6496	-23.6964	-23.7433	-23.7902	-23.8371	-23.8839	-23.9308	-23.9777	-24.0246	-24.0714	-24.1183	-24.1652	-24.2121	-24.259	-24.3058	-24.3527	-24.3996	-24.4465	-24.4933	-24.5402	-24.5871	-24.634	-24.6809	-24.7277	-24.7746	-24.8215	-24.8684	-24.9152	-24.9621	-25.009	-25.0559	-25.1027	-25.1496	-25.1965	-25.2434	-25.2903	-25.3371	-25.384	-25.4309	-25.4778	-25.5246	-25.5715	-25.6184	-25.6653	-25.7122	-25.759	-25.8059	-25.8528	-25.8997	-25.9465	-25.9934	-26.0403	-26.0872	-26.134	-26.1809	-26.2278	-26.2747	-26.3216	-26.3684	-26.4153	-26.4622	-26.5091	-26.5559	-26.6028	-26.6497	-26.6966	-26.7435	-26.7903	-26.8372	-26.8841	-26.931	-26.9778	-27.0247	-27.0716	-27.1185	-27.1653	-27.2122	-27.2591	-27.306	-27.3529	-27.3997	-27.4466	-27.4935	-27.5404	-27.5872	-27.6341	-27.681	-27.7279	-27.7747	-27.8216	-27.8685	-27.9154	-27.9623	-28.0091	-28.056	-28.1029	-28.1498	-28.1966	-28.2435	-28.2904	-28.3373	-28.3842	-28.431	-28.4779	-28.5248	-28.5717	-28.6185	-28.6654	-28.7123	-28.7592	-28.806	-28.8529	-28.8998	-28.9467	-28.9936	-29.0404	-29.0873	-29.1342	-29.1811	-29.2279	-29.2748	-29.3217	-29.3686	-29.4155	-29.4623	-29.5092	-29.5561	-29.603	-29.6498	-29.6967	-29.7436	-29.7905	-29.8373	-29.8842	-29.9311	-29.978	-30.0249	-30.0717	-30.1186	-30.1655	-30.2124	-30.2592	-30.3061	-30.353	-30.3999	-30.4468	-30.4936	-30.5405	-30.5874	-30.6343	-30.6811	-30.728	-30.7749	-30.8218	-30.8686	-30.9155	-30.9624	-31.0093	-31.0562	-31.103	-31.1499	-31.1968	-31.2437	-31.2905	-31.3374	-31.3843	-31.4312	-31.478	-31.5249	-31.5718	-31.6187	-31.6656	-31.7124	-31.7593	-31.8062	-31.8531	-31.8999	-31.9468	-31.9937	-32.0406	-32.0875	-32.1343	-32.1812	-32.2281	-32.275	-32.3218	-32.3687	-32.4156	-32.4625	-32.5093	-32.5562	-32.6031	-32.65	-32.6969	-32.7437	-32.7906	-32.8375	-32.8844	-32.9312	-32.9781	-33.025	-33.0719	-33.1188	-33.1656	-33.2125	-33.2594	-33.3063	-33.3531	-33.4	-33.4469	-33.4938	-33.5406	-33.5875	-33.6344	-33.6813	-33.7282	-33.775	-33.8219	-33.8688	-33.9157	-33.9625	-34.0094	-34.0563	-34.1032	-34.1501	-34.1969	-34.2438	-34.2907	-34.3376	-34.3844	-34.4313	-34.4782	-34.5251	-34.5719	-34.6188	-34.6657	-34.7126	-34.7595	-34.8063	-34.8532
29.8085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
